OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
705,226,13,2024-02-17,1,407.41
706,195,11,2024-10-16,18,3549.96
707,217,4,2024-10-12,12,3857.52
708,414,3,2024-01-09,12,2964.0
709,22,10,2024-03-26,10,3717.7
710,60,13,2024-03-18,3,1222.23
711,249,7,2024-08-02,8,3107.36
712,13,17,2024-06-18,8,1318.72
713,465,14,2024-06-08,4,1551.16
714,334,19,2024-10-13,9,3864.33
715,230,17,2024-09-11,1,164.84
716,331,1,2024-11-05,7,1542.94
717,157,7,2024-10-12,6,2330.52
718,497,15,2024-11-06,5,2454.8
719,362,17,2024-06-10,3,494.52
720,26,14,2024-10-21,5,1938.95
721,317,7,2024-03-30,3,1165.26
722,132,5,2024-06-03,7,2034.9
723,267,13,2024-10-07,19,7740.79
724,424,2,2024-04-12,14,5404.14
725,130,17,2024-07-24,11,1813.24
726,231,10,2024-06-03,4,1487.08
727,475,11,2024-11-05,19,3747.18
728,36,20,2024-09-19,3,1416.81
729,111,9,2024-07-23,17,524.96
730,44,16,2024-06-10,2,321.98
731,30,17,2024-02-11,2,329.68
732,24,12,2024-06-03,8,1428.8
733,196,1,2024-10-13,1,220.42
734,448,13,2024-02-28,5,2037.05
735,475,10,2024-01-06,4,1487.08
736,278,12,2024-06-10,19,3393.4
737,446,17,2024-03-18,15,2472.6
738,56,5,2024-06-13,16,4651.2
739,80,11,2024-06-08,13,2563.86
740,482,6,2024-09-21,7,1630.72
741,356,18,2024-02-11,6,1532.28
742,198,7,2024-07-23,17,6603.14
743,422,10,2024-10-12,9,3345.93
744,192,11,2024-09-17,3,591.66
745,302,10,2024-06-17,7,2602.39
746,425,12,2024-11-05,9,1607.4
747,289,13,2024-06-10,15,6111.15
748,453,7,2024-10-08,2,776.84
749,361,6,2024-10-08,10,2329.6
750,449,17,2024-07-13,3,494.52
751,468,20,2024-10-21,4,1889.08
752,404,17,2024-04-29,12,1978.08
753,453,11,2024-10-11,15,2958.3
754,68,5,2024-11-05,7,2034.9
755,338,19,2024-02-11,15,6440.55
756,107,18,2024-01-08,6,1532.28
757,490,7,2024-02-17,6,2330.52
758,476,13,2024-03-18,2,814.82
759,432,12,2024-02-28,10,1786.0
760,347,13,2024-10-07,5,2037.05
761,8,11,2024-01-08,1,197.22
762,242,15,2024-11-05,5,2454.8
763,459,6,2024-02-20,19,4426.24
764,483,19,2024-04-29,2,858.74
765,453,11,2024-09-17,19,3747.18
766,362,17,2024-06-18,1,164.84
767,32,17,2024-08-12,11,1813.24
768,400,20,2024-02-20,5,2361.35
769,471,7,2024-10-16,5,1942.1
770,418,5,2024-10-21,14,4069.8
771,181,17,2024-10-11,8,1318.72
772,64,6,2024-06-10,4,931.84
773,222,9,2024-09-07,9,277.92
774,83,13,2024-06-03,13,5296.33
775,75,11,2024-06-08,5,986.1
776,201,12,2024-02-11,11,1964.6
777,130,12,2024-10-11,3,535.8
778,204,9,2024-09-07,5,154.4
779,195,1,2024-09-11,3,661.26
780,208,6,2024-10-12,1,232.96
781,390,15,2024-03-18,12,5891.52
782,487,10,2024-04-01,18,6691.86
783,7,13,2024-07-13,17,6925.97
784,335,1,2024-10-06,1,220.42
785,80,19,2024-06-13,19,8158.03
786,135,18,2024-10-08,2,510.76
787,102,16,2024-05-07,4,643.96
788,151,10,2024-08-12,17,6320.09
789,31,15,2024-09-07,10,4909.6
790,494,18,2024-10-06,6,1532.28
791,432,6,2024-09-17,13,3028.48
792,432,17,2024-06-10,16,2637.44
793,299,7,2024-03-30,2,776.84
794,50,11,2024-06-08,7,1380.54
795,237,6,2024-09-11,7,1630.72
796,252,12,2024-03-26,12,2143.2
797,296,15,2024-08-08,9,4418.64
798,96,2,2024-03-30,10,3860.1
799,184,12,2024-06-10,3,535.8
800,440,19,2024-01-12,10,4293.7
801,96,16,2024-11-06,11,1770.89
802,475,16,2024-07-23,14,2253.86
803,292,16,2024-09-11,19,3058.81
804,47,16,2024-03-18,16,2575.84
805,128,2,2024-08-12,8,3088.08
806,242,13,2024-06-08,18,7333.38
807,324,9,2024-06-04,16,494.08
808,151,9,2024-11-06,2,61.76
809,457,1,2024-09-19,16,3526.72
810,241,20,2024-10-04,11,5194.97
811,361,13,2024-06-13,7,2851.87
812,98,14,2024-04-12,19,7368.01
813,77,6,2024-01-08,9,2096.64
814,153,8,2024-05-07,9,2240.91
815,251,15,2024-09-19,10,4909.6
816,488,13,2024-10-11,17,6925.97
817,126,12,2024-09-21,14,2500.4
818,177,20,2024-09-19,13,6139.51
819,307,10,2024-04-01,14,5204.78
820,149,12,2024-01-09,14,2500.4
821,231,14,2024-03-18,4,1551.16
822,119,12,2024-01-09,2,357.2
823,198,7,2024-09-19,9,3495.78
824,233,18,2024-06-10,18,4596.84
825,368,6,2024-02-17,11,2562.56
826,10,11,2024-03-26,3,591.66
827,456,10,2024-10-13,4,1487.08
828,293,12,2024-03-26,3,535.8
829,486,17,2024-06-10,9,1483.56
830,182,4,2024-09-11,12,3857.52
831,14,7,2024-11-05,3,1165.26
832,112,15,2024-06-08,14,6873.44
833,115,6,2024-07-23,7,1630.72
834,473,19,2024-06-03,11,4723.07
835,368,20,2024-09-11,14,6611.78
836,500,12,2024-11-06,4,714.4
837,92,17,2024-09-07,6,989.04
838,489,5,2024-03-26,6,1744.2
839,340,18,2024-09-07,16,4086.08
840,297,14,2024-10-12,3,1163.37
841,270,17,2024-03-26,11,1813.24
842,207,13,2024-04-01,3,1222.23
843,255,16,2024-10-16,8,1287.92
844,465,14,2024-01-06,18,6980.22
845,227,4,2024-06-17,7,2250.22
846,327,11,2024-10-07,8,1577.76
847,119,2,2024-10-08,3,1158.03
848,154,1,2024-06-08,6,1322.52
849,314,4,2024-05-07,1,321.46
850,163,18,2024-06-18,4,1021.52
851,44,8,2024-10-13,10,2489.9
852,39,17,2024-06-10,7,1153.88
853,260,18,2024-05-07,13,3319.94
854,1,3,2024-02-11,8,1976.0
855,86,17,2024-10-13,3,494.52
856,348,20,2024-06-04,6,2833.62
857,186,15,2024-06-10,9,4418.64
858,74,15,2024-11-06,1,490.96
859,220,11,2024-06-04,19,3747.18
860,241,10,2024-04-29,14,5204.78
861,193,17,2024-02-11,11,1813.24
862,371,7,2024-11-06,13,5049.46
863,130,19,2024-01-06,10,4293.7
864,327,17,2024-10-21,9,1483.56
865,362,6,2024-11-06,13,3028.48
866,215,20,2024-11-06,14,6611.78
867,159,14,2024-09-21,2,775.58
868,289,1,2024-11-06,7,1542.94
869,295,14,2024-06-03,2,775.58
870,229,19,2024-06-04,8,3434.96
871,141,18,2024-07-13,13,3319.94
872,411,4,2024-10-06,10,3214.6
873,179,8,2024-06-04,3,746.97
874,226,8,2024-04-12,18,4481.82
875,265,4,2024-02-20,3,964.38
876,188,5,2024-09-19,2,581.4
877,91,11,2024-06-10,13,2563.86
878,458,15,2024-02-28,14,6873.44
879,261,3,2024-11-06,9,2223.0
880,382,5,2024-08-12,8,2325.6
881,324,20,2024-10-16,16,7556.32
882,129,5,2024-10-04,10,2907.0
883,151,16,2024-02-20,11,1770.89
884,474,14,2024-06-04,5,1938.95
885,403,20,2024-06-10,4,1889.08
886,358,5,2024-06-13,14,4069.8
887,316,9,2024-08-12,13,401.44
888,145,10,2024-07-23,5,1858.85
889,393,10,2024-06-10,9,3345.93
890,142,14,2024-06-04,11,4265.69
891,461,2,2024-11-06,2,772.02
892,207,1,2024-02-11,19,4187.98
893,114,20,2024-06-10,17,8028.59
894,15,16,2024-06-03,14,2253.86
895,190,18,2024-10-16,1,255.38
896,123,8,2024-03-26,2,497.98
897,120,18,2024-02-17,15,3830.7
898,426,5,2024-10-06,4,1162.8
899,325,2,2024-09-21,2,772.02
900,198,18,2024-09-19,11,2809.18
901,299,5,2024-03-26,15,4360.5
902,350,18,2024-03-26,10,2553.8
903,221,2,2024-01-08,15,5790.15
904,386,9,2024-06-08,9,277.92
905,455,13,2024-10-04,12,4888.92
906,365,5,2024-01-12,7,2034.9
907,329,2,2024-09-19,2,772.02
908,462,2,2024-09-11,12,4632.12
909,384,15,2024-07-24,6,2945.76
910,114,4,2024-03-18,16,5143.36
911,383,16,2024-10-04,3,482.97
912,291,16,2024-06-03,10,1609.9
913,278,9,2024-10-21,14,432.32
914,136,16,2024-06-08,2,321.98
915,269,3,2024-03-26,3,741.0
916,296,6,2024-07-24,7,1630.72
917,191,18,2024-07-23,8,2043.04
918,55,7,2024-08-12,6,2330.52
919,333,9,2024-07-24,7,216.16
920,88,20,2024-01-09,6,2833.62
921,154,11,2024-03-18,15,2958.3
922,454,11,2024-06-03,10,1972.2
923,226,4,2024-03-26,2,642.92
924,307,8,2024-06-03,12,2987.88
925,221,3,2024-05-07,12,2964.0
926,421,2,2024-10-08,6,2316.06
927,316,15,2024-04-29,8,3927.68
928,69,4,2024-08-08,18,5786.28
929,345,8,2024-04-29,15,3734.85
930,177,4,2024-02-17,9,2893.14
931,257,16,2024-10-12,13,2092.87
932,439,3,2024-10-12,10,2470.0
933,46,6,2024-06-03,18,4193.28
934,199,13,2024-03-30,10,4074.1
935,384,9,2024-06-17,19,586.72
936,386,7,2024-09-07,19,7379.98
937,20,12,2024-10-21,13,2321.8
938,5,17,2024-02-11,16,2637.44
939,8,17,2024-08-02,4,659.36
940,178,5,2024-09-21,18,5232.6
941,48,3,2024-10-04,13,3211.0
942,391,12,2024-06-04,6,1071.6
943,476,13,2024-08-08,4,1629.64
944,487,7,2024-06-17,9,3495.78
945,137,20,2024-09-07,1,472.27
946,472,8,2024-01-08,6,1493.94
947,237,18,2024-06-04,13,3319.94
948,431,6,2024-03-30,9,2096.64
949,6,14,2024-10-06,17,6592.43
950,386,9,2024-04-29,4,123.52
951,425,14,2024-04-29,10,3877.9
952,227,18,2024-10-12,14,3575.32
953,366,7,2024-06-10,2,776.84
954,204,16,2024-10-08,17,2736.83
955,229,11,2024-05-07,9,1774.98
956,112,20,2024-03-18,17,8028.59
957,44,2,2024-09-11,11,4246.11
958,394,12,2024-06-08,19,3393.4
959,455,10,2024-08-12,1,371.77
960,10,8,2024-05-07,12,2987.88
961,216,18,2024-09-19,1,255.38
962,390,15,2024-09-11,8,3927.68
963,490,17,2024-10-04,1,164.84
964,24,1,2024-03-18,11,2424.62
965,120,4,2024-07-13,12,3857.52
966,231,16,2024-06-10,16,2575.84
967,193,3,2024-10-08,18,4446.0
968,182,17,2024-03-18,2,329.68
969,370,20,2024-04-12,5,2361.35
970,59,3,2024-10-21,3,741.0
971,74,14,2024-08-02,10,3877.9
972,255,8,2024-09-21,13,3236.87
973,229,4,2024-02-17,8,2571.68
974,99,5,2024-10-12,16,4651.2
975,493,7,2024-06-10,17,6603.14
976,105,11,2024-10-21,13,2563.86
977,286,15,2024-10-06,12,5891.52
978,93,9,2024-06-10,3,92.64
979,253,3,2024-10-13,19,4693.0
980,153,12,2024-10-16,17,3036.2
981,180,10,2024-09-21,10,3717.7
982,336,4,2024-07-13,18,5786.28
983,472,16,2024-04-12,17,2736.83
984,168,8,2024-02-17,18,4481.82
985,11,18,2024-07-24,9,2298.42
986,268,7,2024-06-03,10,3884.2
987,407,16,2024-11-05,5,804.95
988,426,8,2024-04-12,4,995.96
989,128,13,2024-09-19,17,6925.97
990,120,2,2024-03-26,6,2316.06
991,290,20,2024-01-12,9,4250.43
992,139,4,2024-10-13,7,2250.22
993,428,7,2024-06-17,16,6214.72
994,363,11,2024-02-11,19,3747.18
995,85,10,2024-01-09,3,1115.31
996,250,19,2024-10-07,10,4293.7
997,492,15,2024-08-08,2,981.92
998,484,8,2024-08-08,10,2489.9
999,80,15,2024-11-05,19,9328.24
1000,393,12,2024-11-06,5,893.0
1001,383,15,2024-04-12,18,8837.28
1002,319,10,2024-10-11,16,5948.32
1003,1,1,2024-07-13,5,1102.1
1004,10,15,2024-09-21,12,5891.52
1005,267,9,2024-10-13,14,432.32
1006,224,16,2024-02-11,13,2092.87
1007,49,5,2024-07-13,3,872.1
1008,361,12,2024-06-03,10,1786.0
1009,248,4,2024-10-11,8,2571.68
1010,73,1,2024-03-18,19,4187.98
1011,74,4,2024-10-06,12,3857.52
1012,344,19,2024-07-13,5,2146.85
1013,152,12,2024-10-08,1,178.6
1014,58,17,2024-10-07,13,2142.92
1015,283,18,2024-09-19,19,4852.22
1016,208,11,2024-06-13,17,3352.74
1017,30,3,2024-02-11,17,4199.0
1018,409,2,2024-06-10,13,5018.13
1019,276,4,2024-06-10,5,1607.3
1020,476,14,2024-11-06,15,5816.85
1021,106,19,2024-03-26,2,858.74
1022,437,2,2024-06-10,3,1158.03
1023,344,3,2024-07-13,6,1482.0
1024,277,4,2024-10-13,10,3214.6
1025,446,15,2024-03-18,18,8837.28
1026,27,7,2024-10-12,17,6603.14
1027,199,9,2024-09-11,14,432.32
1028,467,19,2024-10-04,14,6011.18
1029,192,15,2024-03-18,13,6382.48
1030,68,19,2024-10-04,6,2576.22
1031,219,2,2024-11-05,19,7334.19
1032,394,13,2024-01-09,10,4074.1
1033,110,8,2024-09-19,19,4730.81
1034,290,16,2024-03-30,16,2575.84
1035,328,19,2024-06-10,15,6440.55
1036,436,3,2024-11-06,6,1482.0
1037,269,18,2024-10-11,16,4086.08
1038,337,12,2024-06-10,16,2857.6
1039,313,5,2024-04-01,17,4941.9
1040,333,9,2024-06-13,7,216.16
1041,471,9,2024-03-26,6,185.28
1042,72,2,2024-07-23,5,1930.05
1043,269,17,2024-02-20,16,2637.44
1044,13,5,2024-10-06,2,581.4
1045,434,9,2024-11-05,4,123.52
1046,47,18,2024-10-11,1,255.38
1047,253,11,2024-09-07,11,2169.42
1048,236,9,2024-11-05,3,92.64
1049,190,20,2024-10-21,1,472.27
1050,293,10,2024-01-09,15,5576.55
1051,484,16,2024-03-26,15,2414.85
1052,62,15,2024-01-12,1,490.96
1053,461,16,2024-06-08,17,2736.83
1054,277,7,2024-03-18,1,388.42
1055,218,1,2024-07-24,7,1542.94
1056,361,16,2024-09-07,14,2253.86
1057,233,10,2024-09-07,16,5948.32
1058,440,8,2024-06-13,5,1244.95
1059,117,18,2024-06-03,19,4852.22
1060,243,15,2024-06-10,16,7855.36
1061,262,10,2024-01-09,5,1858.85
1062,139,14,2024-08-12,17,6592.43
1063,404,11,2024-06-10,8,1577.76
1064,161,20,2024-03-18,14,6611.78
1065,268,4,2024-03-18,18,5786.28
1066,104,18,2024-04-01,14,3575.32
1067,462,7,2024-06-10,3,1165.26
1068,52,17,2024-01-06,16,2637.44
1069,248,15,2024-02-28,19,9328.24
1070,164,1,2024-10-12,16,3526.72
1071,247,19,2024-01-09,6,2576.22
1072,9,13,2024-10-08,2,814.82
1073,192,2,2024-10-06,1,386.01
1074,148,6,2024-10-12,16,3727.36
1075,478,20,2024-04-01,16,7556.32
1076,227,5,2024-10-21,18,5232.6
1077,352,1,2024-10-04,17,3747.14
1078,467,13,2024-07-24,12,4888.92
1079,11,17,2024-06-18,2,329.68
1080,190,19,2024-01-09,8,3434.96
1081,236,9,2024-10-08,8,247.04
1082,439,15,2024-07-13,19,9328.24
1083,438,19,2024-10-16,13,5581.81
1084,320,14,2024-06-13,6,2326.74
1085,296,13,2024-08-02,15,6111.15
1086,421,5,2024-06-10,1,290.7
1087,202,6,2024-10-04,9,2096.64
1088,83,4,2024-06-17,4,1285.84
1089,306,10,2024-10-06,9,3345.93
1090,81,16,2024-06-10,9,1448.91
1091,112,14,2024-02-17,6,2326.74
1092,393,16,2024-09-17,15,2414.85
1093,500,9,2024-10-07,4,123.52
1094,205,12,2024-01-09,14,2500.4
1095,66,9,2024-10-16,5,154.4
1096,356,3,2024-11-06,6,1482.0
1097,49,5,2024-07-23,7,2034.9
1098,2,3,2024-01-06,2,494.0
1099,399,7,2024-02-28,8,3107.36
1100,218,4,2024-09-17,16,5143.36
1101,377,4,2024-10-13,18,5786.28
1102,262,17,2024-06-10,11,1813.24
1103,137,20,2024-03-26,16,7556.32
1104,335,16,2024-03-18,8,1287.92
1105,417,20,2024-09-19,13,6139.51
1106,481,11,2024-09-07,15,2958.3
1107,39,18,2024-08-02,18,4596.84
1108,13,15,2024-06-04,11,5400.56
1109,344,14,2024-06-10,5,1938.95
1110,228,3,2024-10-06,17,4199.0
1111,18,1,2024-10-06,11,2424.62
1112,500,7,2024-08-12,18,6991.56
1113,82,3,2024-10-12,15,3705.0
1114,270,18,2024-10-16,7,1787.66
1115,286,12,2024-06-03,1,178.6
1116,198,9,2024-03-18,17,524.96
1117,494,11,2024-01-08,16,3155.52
1118,390,16,2024-01-09,18,2897.82
1119,73,17,2024-04-12,14,2307.76
1120,176,8,2024-06-10,12,2987.88
1121,160,14,2024-10-13,14,5429.06
1122,210,5,2024-06-18,13,3779.1
1123,102,16,2024-10-13,1,160.99
1124,287,11,2024-09-07,9,1774.98
1125,177,15,2024-04-01,15,7364.4
1126,20,7,2024-02-11,3,1165.26
1127,171,20,2024-08-08,9,4250.43
1128,29,6,2024-10-04,7,1630.72
1129,251,9,2024-11-06,4,123.52
1130,19,19,2024-06-17,18,7728.66
1131,124,6,2024-06-03,14,3261.44
1132,96,9,2024-10-12,15,463.2
1133,36,19,2024-10-16,7,3005.59
1134,359,11,2024-09-17,12,2366.64
1135,134,11,2024-03-18,17,3352.74
1136,243,1,2024-03-26,11,2424.62
1137,432,11,2024-10-07,4,788.88
1138,22,14,2024-10-08,10,3877.9
1139,449,18,2024-10-16,2,510.76
1140,398,5,2024-04-29,7,2034.9
1141,113,18,2024-09-11,1,255.38
1142,16,17,2024-06-13,16,2637.44
1143,488,20,2024-10-11,12,5667.24
1144,53,10,2024-03-18,8,2974.16
1145,105,10,2024-08-08,12,4461.24
1146,128,1,2024-01-08,13,2865.46
1147,164,15,2024-06-13,6,2945.76
1148,387,16,2024-05-07,10,1609.9
1149,154,13,2024-04-12,12,4888.92
1150,374,9,2024-09-19,4,123.52
1151,250,1,2024-06-10,15,3306.3
1152,322,9,2024-05-07,9,277.92
1153,78,18,2024-08-08,5,1276.9
1154,82,3,2024-10-12,18,4446.0
1155,352,7,2024-03-26,19,7379.98
1156,149,2,2024-06-04,10,3860.1
1157,236,11,2024-02-11,6,1183.32
1158,426,15,2024-06-04,2,981.92
1159,309,9,2024-10-06,15,463.2
1160,319,8,2024-09-11,2,497.98
1161,478,15,2024-11-05,7,3436.72
1162,82,4,2024-08-02,1,321.46
1163,63,11,2024-11-06,15,2958.3
1164,44,19,2024-10-11,17,7299.29
1165,332,8,2024-10-08,13,3236.87
1166,97,17,2024-04-29,4,659.36
1167,214,5,2024-06-10,8,2325.6
1168,423,14,2024-07-13,16,6204.64
1169,408,17,2024-08-08,10,1648.4
1170,12,20,2024-04-01,6,2833.62
1171,9,2,2024-10-12,17,6562.17
1172,217,17,2024-09-21,4,659.36
1173,434,3,2024-09-11,13,3211.0
1174,124,1,2024-03-18,16,3526.72
1175,205,16,2024-06-08,4,643.96
1176,206,3,2024-06-04,19,4693.0
1177,222,17,2024-09-17,7,1153.88
1178,14,6,2024-10-21,15,3494.4
1179,391,1,2024-09-17,17,3747.14
1180,72,14,2024-08-08,5,1938.95
1181,270,11,2024-06-03,5,986.1
1182,322,1,2024-10-21,13,2865.46
1183,297,16,2024-10-13,5,804.95
1184,289,15,2024-09-17,18,8837.28
1185,206,7,2024-10-04,3,1165.26
1186,153,11,2024-07-13,1,197.22
1187,138,4,2024-06-04,17,5464.82
1188,306,20,2024-04-12,14,6611.78
1189,132,5,2024-10-21,3,872.1
1190,48,19,2024-10-08,16,6869.92
1191,50,19,2024-06-13,1,429.37
1192,11,14,2024-04-29,7,2714.53
1193,204,5,2024-08-08,16,4651.2
1194,461,6,2024-07-13,11,2562.56
1195,361,9,2024-02-20,1,30.88
1196,39,19,2024-06-03,15,6440.55
1197,59,10,2024-01-06,16,5948.32
1198,412,3,2024-09-21,16,3952.0
1199,467,14,2024-06-13,16,6204.64
1200,332,14,2024-06-10,19,7368.01
1201,370,13,2024-04-29,5,2037.05
1202,499,2,2024-03-26,5,1930.05
1203,374,5,2024-06-10,7,2034.9
1204,142,2,2024-03-30,19,7334.19
1205,426,15,2024-10-06,8,3927.68
1206,374,14,2024-04-29,19,7368.01
1207,425,15,2024-10-21,1,490.96
1208,214,15,2024-06-17,2,981.92
1209,282,6,2024-06-03,15,3494.4
1210,214,18,2024-01-09,1,255.38
1211,428,1,2024-01-12,8,1763.36
1212,420,13,2024-10-21,18,7333.38
1213,472,17,2024-03-30,10,1648.4
1214,400,20,2024-06-13,15,7084.05
1215,351,1,2024-03-18,1,220.42
1216,299,2,2024-11-05,3,1158.03
1217,272,2,2024-03-18,14,5404.14
1218,161,9,2024-10-08,19,586.72
1219,38,9,2024-06-03,4,123.52
1220,314,20,2024-10-06,12,5667.24
1221,362,1,2024-06-08,7,1542.94
1222,89,7,2024-03-30,15,5826.3
1223,495,15,2024-08-08,2,981.92
1224,413,10,2024-04-01,4,1487.08
1225,392,1,2024-03-26,9,1983.78
1226,61,8,2024-06-18,9,2240.91
1227,473,7,2024-07-23,18,6991.56
1228,228,16,2024-09-17,11,1770.89
1229,347,1,2024-11-06,16,3526.72
1230,140,4,2024-07-13,15,4821.9
1231,316,19,2024-08-12,13,5581.81
1232,19,18,2024-06-10,18,4596.84
1233,345,14,2024-05-07,6,2326.74
1234,232,10,2024-10-04,6,2230.62
1235,374,8,2024-01-06,10,2489.9
1236,366,20,2024-04-29,14,6611.78
1237,473,11,2024-09-19,9,1774.98
1238,467,1,2024-09-19,8,1763.36
1239,468,8,2024-09-11,2,497.98
1240,130,5,2024-03-26,13,3779.1
1241,200,10,2024-03-26,1,371.77
1242,415,15,2024-05-07,12,5891.52
1243,489,12,2024-02-17,11,1964.6
1244,123,2,2024-02-11,13,5018.13
1245,397,4,2024-04-12,10,3214.6
1246,36,9,2024-04-29,9,277.92
1247,481,10,2024-10-13,3,1115.31
1248,187,3,2024-10-21,13,3211.0
1249,439,3,2024-02-20,2,494.0
1250,329,3,2024-03-30,5,1235.0
1251,474,7,2024-09-07,16,6214.72
1252,146,9,2024-10-08,3,92.64
1253,414,4,2024-06-03,14,4500.44
1254,467,12,2024-09-11,14,2500.4
1255,141,20,2024-03-26,3,1416.81
1256,6,1,2024-06-03,3,661.26
1257,40,19,2024-10-12,19,8158.03
1258,132,12,2024-06-04,16,2857.6
1259,256,18,2024-10-21,14,3575.32
1260,431,7,2024-06-10,14,5437.88
1261,208,20,2024-03-26,12,5667.24
1262,388,11,2024-06-04,6,1183.32
1263,9,4,2024-10-07,9,2893.14
1264,469,12,2024-10-13,3,535.8
1265,400,4,2024-09-11,16,5143.36
1266,83,3,2024-06-17,18,4446.0
1267,366,6,2024-01-12,4,931.84
1268,364,11,2024-02-17,11,2169.42
1269,499,16,2024-06-08,5,804.95
1270,19,18,2024-09-11,17,4341.46
1271,301,2,2024-03-18,8,3088.08
1272,346,6,2024-10-08,4,931.84
1273,271,2,2024-02-11,4,1544.04
1274,241,10,2024-03-18,18,6691.86
1275,187,2,2024-10-08,17,6562.17
1276,18,16,2024-10-07,7,1126.93
1277,216,11,2024-08-02,2,394.44
1278,431,12,2024-08-12,4,714.4
1279,418,12,2024-01-08,12,2143.2
1280,153,17,2024-06-03,10,1648.4
1281,414,11,2024-06-17,11,2169.42
1282,42,6,2024-06-10,19,4426.24
1283,189,1,2024-05-07,7,1542.94
1284,193,11,2024-10-11,17,3352.74
1285,223,9,2024-01-06,15,463.2
1286,21,20,2024-03-18,7,3305.89
1287,167,5,2024-05-07,10,2907.0
1288,150,12,2024-06-18,9,1607.4
1289,337,11,2024-03-30,14,2761.08
1290,273,3,2024-01-08,8,1976.0
1291,85,11,2024-09-07,8,1577.76
1292,166,3,2024-02-28,15,3705.0
1293,471,14,2024-11-05,15,5816.85
1294,249,2,2024-08-08,17,6562.17
1295,50,6,2024-07-13,7,1630.72
1296,408,20,2024-07-24,9,4250.43
1297,494,13,2024-09-11,14,5703.74
1298,134,15,2024-10-16,12,5891.52
1299,453,4,2024-02-17,19,6107.74
1300,294,1,2024-10-11,8,1763.36
1301,40,12,2024-09-07,1,178.6
1302,150,7,2024-02-28,17,6603.14
1303,241,12,2024-06-18,10,1786.0
1304,434,1,2024-01-08,11,2424.62
1305,138,12,2024-06-03,12,2143.2
1306,102,20,2024-11-05,5,2361.35
1307,242,18,2024-10-07,15,3830.7
1308,496,4,2024-03-18,2,642.92
1309,372,17,2024-01-09,2,329.68
1310,224,7,2024-10-12,8,3107.36
1311,31,14,2024-03-30,6,2326.74
1312,270,19,2024-01-08,18,7728.66
1313,250,18,2024-11-05,8,2043.04
1314,84,11,2024-10-21,8,1577.76
1315,75,14,2024-02-11,1,387.79
1316,110,12,2024-06-04,4,714.4
1317,306,20,2024-06-08,10,4722.7
1318,359,2,2024-11-05,18,6948.18
1319,322,11,2024-09-07,3,591.66
1320,329,17,2024-02-28,3,494.52
1321,438,3,2024-10-12,12,2964.0
1322,1,4,2024-01-12,11,3536.06
1323,292,17,2024-03-18,17,2802.28
1324,486,14,2024-07-24,15,5816.85
1325,187,12,2024-03-18,3,535.8
1326,157,15,2024-02-20,13,6382.48
1327,125,1,2024-08-02,3,661.26
1328,272,2,2024-02-20,18,6948.18
1329,338,1,2024-04-29,4,881.68
1330,238,18,2024-03-26,6,1532.28
1331,104,10,2024-02-17,7,2602.39
1332,56,14,2024-09-21,8,3102.32
1333,494,20,2024-11-06,9,4250.43
1334,141,9,2024-02-20,18,555.84
1335,431,11,2024-02-20,9,1774.98
1336,348,6,2024-03-18,3,698.88
1337,147,11,2024-03-18,11,2169.42
1338,332,15,2024-06-04,5,2454.8
1339,405,17,2024-09-17,7,1153.88
1340,362,17,2024-06-08,2,329.68
1341,381,8,2024-03-30,19,4730.81
1342,305,18,2024-01-06,15,3830.7
1343,134,10,2024-02-20,5,1858.85
1344,291,20,2024-04-01,8,3778.16
1345,112,14,2024-03-26,10,3877.9
1346,181,12,2024-10-21,11,1964.6
1347,368,1,2024-08-08,4,881.68
1348,468,19,2024-10-04,16,6869.92
1349,289,18,2024-06-17,18,4596.84
1350,89,13,2024-04-29,5,2037.05
1351,249,9,2024-02-11,6,185.28
1352,288,15,2024-01-06,4,1963.84
1353,174,2,2024-06-18,17,6562.17
1354,169,7,2024-03-26,12,4661.04
1355,237,14,2024-09-07,13,5041.27
1356,385,12,2024-10-08,10,1786.0
1357,495,7,2024-09-07,5,1942.1
1358,484,5,2024-11-05,14,4069.8
1359,96,1,2024-03-18,4,881.68
1360,192,19,2024-10-06,11,4723.07
1361,104,19,2024-10-21,6,2576.22
1362,302,5,2024-06-10,3,872.1
1363,208,13,2024-01-08,6,2444.46
1364,164,20,2024-09-17,14,6611.78
1365,28,15,2024-04-01,5,2454.8
1366,139,14,2024-03-18,13,5041.27
1367,413,17,2024-08-12,11,1813.24
1368,404,14,2024-06-17,19,7368.01
1369,54,2,2024-01-09,15,5790.15
1370,272,18,2024-03-18,17,4341.46
1371,45,20,2024-10-07,16,7556.32
1372,90,6,2024-06-10,16,3727.36
1373,99,9,2024-10-08,13,401.44
1374,223,9,2024-10-12,10,308.8
1375,132,7,2024-02-28,15,5826.3
1376,102,13,2024-09-19,18,7333.38
1377,339,13,2024-03-26,19,7740.79
1378,184,7,2024-04-12,9,3495.78
1379,379,1,2024-01-12,13,2865.46
1380,388,11,2024-07-24,18,3549.96
1381,123,18,2024-01-12,11,2809.18
1382,306,2,2024-09-17,15,5790.15
1383,298,9,2024-06-04,8,247.04
1384,49,12,2024-10-08,10,1786.0
1385,408,10,2024-08-08,6,2230.62
1386,457,8,2024-07-13,12,2987.88
1387,419,12,2024-06-04,5,893.0
1388,396,17,2024-02-11,3,494.52
1389,60,2,2024-10-08,18,6948.18
1390,276,12,2024-01-06,18,3214.8
